departure_city,start_date,duration_days,num_people,budget_per_person_inr,preferred_pace,accommodation_style,interests,destination
Pune,2025-05-05,10,2,46862,Balanced,Mid-range Hotels,Nature|Adventure,Andaman & Nicobar Islands
Kochi,2025-10-31,10,1,48389,Balanced,Mid-range Hotels,Nightlife,Ooty
Kolkata,2024-10-04,4,1,19926,Balanced,Budget,Nightlife|Culture,Andaman & Nicobar Islands
Delhi,2026-03-31,7,2,35771,Balanced,Mid-range Hotels,Beach,Singapore
Pune,2025-05-07,7,2,29540,Balanced,Mid-range Hotels,Spiritual,Pokhara
Chennai,2024-02-19,9,4,44082,Balanced,Luxury Hotels,Beach|Food,Ooty
Pune,2025-06-03,9,2,43455,Relaxed,Mid-range Hotels,Culture,Varanasi
Chennai,2024-01-18,3,4,11156,Action-Packed,Mid-range Hotels,Nature,Colombo
Kochi,2025-11-25,10,2,52729,Balanced,Mid-range Hotels,Adventure|Nature,Ladakh
Jaipur,2026-05-27,3,4,13015,Action-Packed,Budget,Relaxation|Nature,Varanasi
Hyderabad,2025-01-16,6,1,31926,Balanced,Mid-range Hotels,Culture,Andaman & Nicobar Islands
Delhi,2026-12-23,10,4,45720,Balanced,Mid-range Hotels,Beach,Ooty
Mumbai,2025-10-14,8,2,39278,Balanced,Luxury Hotels,Wildlife,Langkawi
Kochi,2024-11-01,3,1,14314,Action-Packed,Mid-range Hotels,Trekking,Ladakh
Ahmedabad,2026-07-17,5,5,23087,Balanced,Mid-range Hotels,Spiritual|Wildlife,Pokhara
Pune,2025-03-05,8,4,18250,Relaxed,Private Apartments,Nature|Culture,Shimla
Pune,2025-01-18,4,2,20980,Action-Packed,Mid-range Hotels,Shopping,Langkawi
Kochi,2024-11-11,3,4,13944,Action-Packed,Mid-range Hotels,Adventure,Varanasi
Mumbai,2024-11-14,6,4,31696,Action-Packed,Luxury Hotels,Food,Langkawi
Kolkata,2025-10-05,8,2,44093,Relaxed,Luxury Hotels,Adventure|Trekking,Ladakh
Jaipur,2025-11-14,7,1,37102,Relaxed,Mid-range Hotels,Nightlife,Colombo
Jaipur,2026-07-10,7,2,36086,Action-Packed,Mid-range Hotels,Relaxation|Beach,Maldives
Ahmedabad,2026-02-03,5,2,22637,Action-Packed,Mid-range Hotels,Nightlife|Spiritual,Andaman & Nicobar Islands
Delhi,2024-06-22,6,2,19560,Balanced,Private Apartments,Adventure|Nature,Manali
Pune,2025-07-06,3,2,17473,Balanced,Private Apartments,Culture,Andaman & Nicobar Islands
Ahmedabad,2024-12-21,5,3,24727,Balanced,Mid-range Hotels,Adventure|Nightlife,Pokhara
Chennai,2026-12-02,8,3,34070,Balanced,Mid-range Hotels,Culture,Pokhara
Kolkata,2025-10-24,4,2,22262,Action-Packed,Private Apartments,Nightlife,Colombo
Pune,2026-08-20,2,2,9509,Action-Packed,Mid-range Hotels,Spiritual,Dubai
Mumbai,2024-08-17,4,2,20714,Balanced,Mid-range Hotels,Trekking|Nature,Ladakh
Jaipur,2025-03-11,4,3,23350,Balanced,Mid-range Hotels,Trekking|Nature,Ladakh
Mumbai,2024-12-20,5,6,25554,Relaxed,Mid-range Hotels,Nightlife,Dubai
Delhi,2024-07-17,4,4,22643,Action-Packed,Private Apartments,Spiritual,Da Nang
Kochi,2024-11-23,6,2,33277,Action-Packed,Private Apartments,Adventure,Ladakh
Delhi,2025-03-03,5,2,26700,Action-Packed,Luxury Hotels,Trekking|Adventure,Ladakh
Jaipur,2025-05-16,10,4,55889,Relaxed,Mid-range Hotels,Culture,Maldives
Chennai,2024-04-13,2,4,13413,Action-Packed,Private Apartments,Culture,Jaipur
Chennai,2024-04-11,3,3,14201,Balanced,Mid-range Hotels,Wildlife,Da Nang
Ahmedabad,2024-06-06,7,4,34069,Balanced,Mid-range Hotels,Adventure|Nature,Ladakh
Jaipur,2026-09-19,4,5,17753,Balanced,Mid-range Hotels,Nightlife|Nature,Da Nang
Bangalore,2024-03-27,7,2,32461,Balanced,Private Apartments,Nightlife,Maldives
Kochi,2026-02-19,7,4,37728,Balanced,Private Apartments,Adventure|Spiritual,Da Nang
Hyderabad,2025-10-01,8,3,36427,Balanced,Mid-range Hotels,Adventure,Coorg
Kolkata,2026-06-15,6,3,31629,Action-Packed,Private Apartments,Spiritual|Wildlife,Istanbul
Bangalore,2026-06-25,10,2,46459,Relaxed,Luxury Hotels,Wildlife,Phuket
Jaipur,2025-02-11,9,3,18819,Relaxed,Budget,Yoga,Rishikesh
Kochi,2024-08-13,4,1,17503,Balanced,Mid-range Hotels,Shopping,Singapore
Ahmedabad,2024-09-25,2,6,5091,Action-Packed,Budget,Culture,Shimla
Delhi,2025-02-16,3,3,6540,Balanced,Budget,Culture|Nature,Shimla
Chennai,2025-04-26,2,2,6333,Action-Packed,Budget,Beach|Nightlife,Singapore
Pune,2025-02-24,5,2,21913,Balanced,Mid-range Hotels,Nature,Istanbul
Chennai,2025-03-28,3,3,13634,Action-Packed,Budget,Shopping,Istanbul
Pune,2024-02-22,8,2,39805,Relaxed,Mid-range Hotels,Relaxation,Andaman & Nicobar Islands
Chennai,2026-01-31,4,4,12673,Action-Packed,Private Apartments,Culture,Jaipur
Kolkata,2026-06-09,6,2,13752,Relaxed,Budget,Spiritual,Rishikesh
Bangalore,2026-08-31,8,2,40408,Balanced,Mid-range Hotels,Trekking,Ladakh
Bangalore,2024-08-10,3,3,13227,Action-Packed,Mid-range Hotels,Shopping,Phuket
Pune,2025-08-01,2,2,6525,Action-Packed,Budget,Food|Nightlife,Langkawi
Ahmedabad,2024-02-09,3,2,15526,Balanced,Mid-range Hotels,Beach|Culture,Singapore
Kolkata,2025-01-17,4,4,21962,Balanced,Mid-range Hotels,Shopping,Ooty
Chennai,2026-05-04,8,4,40162,Relaxed,Luxury Hotels,Culture|Spiritual,Langkawi
Pune,2026-05-28,9,3,46176,Balanced,Private Apartments,Nightlife|Nature,Phuket
Chennai,2025-08-19,10,3,24323,Relaxed,Mid-range Hotels,Nature|Relaxation,Shimla
Mumbai,2024-06-10,7,3,38049,Action-Packed,Mid-range Hotels,Relaxation|Wildlife,Maldives
Delhi,2026-02-04,5,2,31724,Relaxed,Mid-range Hotels,Nightlife,Varanasi
Ahmedabad,2026-06-24,3,2,11444,Action-Packed,Budget,Adventure|Shopping,Langkawi
Chennai,2025-05-28,7,2,32180,Balanced,Mid-range Hotels,Adventure|Relaxation,Andaman & Nicobar Islands
Kolkata,2025-07-24,8,4,32888,Balanced,Mid-range Hotels,Shopping|Food,Phuket
Jaipur,2026-08-26,9,2,42457,Relaxed,Luxury Hotels,Nature|Relaxation,Pokhara
Hyderabad,2026-02-19,7,2,18781,Action-Packed,Mid-range Hotels,Culture,Jaipur
Pune,2024-12-05,6,2,19405,Relaxed,Private Apartments,Heritage|Shopping,Jaipur
Kochi,2024-12-28,7,3,37482,Balanced,Mid-range Hotels,Adventure,Langkawi
Bangalore,2024-02-21,5,1,28929,Balanced,Mid-range Hotels,Beach|Adventure,Pokhara
Jaipur,2024-05-12,8,1,36106,Balanced,Private Apartments,Spiritual,Istanbul
Bangalore,2026-01-11,4,2,10961,Action-Packed,Mid-range Hotels,Culture|Shopping,Jaipur
Delhi,2026-09-14,2,2,3089,Action-Packed,Private Apartments,Food,Goa
Mumbai,2025-06-18,10,2,46753,Relaxed,Mid-range Hotels,Adventure,Phuket
Delhi,2024-10-19,7,2,22279,Balanced,Mid-range Hotels,Shopping,Jaipur
Kolkata,2026-01-11,2,2,15192,Action-Packed,Private Apartments,Adventure|Beach,Ooty
Kolkata,2026-06-07,5,3,19266,Balanced,Mid-range Hotels,Nature|Spiritual,Ooty
Bangalore,2024-09-10,10,1,50306,Balanced,Private Apartments,Wildlife,Ooty
Kolkata,2025-01-01,10,2,18911,Relaxed,Private Apartments,Adventure,Rishikesh
Delhi,2026-08-05,6,2,24790,Balanced,Mid-range Hotels,Wildlife,Maldives
Hyderabad,2025-06-08,8,2,41643,Balanced,Mid-range Hotels,Beach,Singapore
Bangalore,2026-01-30,10,4,51185,Relaxed,Mid-range Hotels,Spiritual|Culture,Phuket
Kochi,2025-07-25,9,2,44971,Balanced,Private Apartments,Nightlife,Singapore
Jaipur,2026-04-24,8,1,40797,Relaxed,Luxury Hotels,Adventure,Langkawi
Bangalore,2024-04-13,8,2,33769,Relaxed,Luxury Hotels,Nightlife,Langkawi
Jaipur,2025-02-18,9,6,43086,Balanced,Luxury Hotels,Spiritual|Food,Maldives
Mumbai,2025-07-25,3,3,15975,Balanced,Budget,Shopping,Maldives
Jaipur,2025-08-27,8,2,37715,Relaxed,Mid-range Hotels,Relaxation|Wildlife,Coorg
Delhi,2026-01-18,2,2,15283,Balanced,Mid-range Hotels,Beach,Phuket
Bangalore,2026-03-10,6,4,29722,Balanced,Mid-range Hotels,Beach|Shopping,Istanbul
Hyderabad,2024-02-12,5,3,31166,Balanced,Luxury Hotels,Shopping|Food,Singapore
Delhi,2024-02-25,5,3,22693,Action-Packed,Private Apartments,Nature,Phuket
Kochi,2025-10-27,5,5,16137,Balanced,Private Apartments,Heritage|Culture,Jaipur
Bangalore,2026-12-13,8,6,34999,Balanced,Private Apartments,Adventure,Ladakh
Delhi,2026-09-23,4,3,15471,Relaxed,Mid-range Hotels,Wildlife,Singapore
Jaipur,2025-07-31,4,4,23277,Balanced,Private Apartments,Culture|Shopping,Pokhara
Ahmedabad,2025-12-15,8,1,41280,Relaxed,Luxury Hotels,Spiritual,Coorg
Kochi,2024-09-26,3,5,24103,Action-Packed,Mid-range Hotels,Spiritual,Maldives
Bangalore,2024-09-15,7,5,35986,Action-Packed,Mid-range Hotels,Nightlife,Dubai
Bangalore,2024-05-09,9,2,41173,Relaxed,Mid-range Hotels,Nature|Beach,Pokhara
Jaipur,2025-09-14,3,4,14013,Action-Packed,Mid-range Hotels,Relaxation,Colombo
Chennai,2025-07-30,10,4,50925,Balanced,Mid-range Hotels,Spiritual,Singapore
Bangalore,2024-08-07,3,2,15448,Balanced,Budget,Culture|Relaxation,Ooty
Ahmedabad,2025-12-15,7,2,32976,Action-Packed,Mid-range Hotels,Culture|Wildlife,Pokhara
Kolkata,2025-11-05,9,2,27171,Relaxed,Mid-range Hotels,Adventure,Manali
Pune,2024-09-10,9,2,15764,Relaxed,Budget,Spiritual,Rishikesh
Ahmedabad,2026-02-10,9,5,46290,Relaxed,Private Apartments,Culture|Shopping,Andaman & Nicobar Islands
Jaipur,2024-08-15,8,3,36278,Relaxed,Luxury Hotels,Wildlife|Culture,Varanasi
Kolkata,2026-03-23,5,5,24669,Balanced,Budget,Spiritual,Da Nang
Hyderabad,2025-09-08,4,1,18527,Balanced,Private Apartments,Culture,Phuket
Jaipur,2025-08-02,5,2,26860,Balanced,Private Apartments,Relaxation,Maldives
Pune,2025-01-24,9,2,54536,Relaxed,Mid-range Hotels,Adventure|Nature,Dubai
Kolkata,2026-07-01,7,6,17905,Balanced,Private Apartments,Nature|Adventure,Manali
Chennai,2025-04-11,4,2,20617,Balanced,Mid-range Hotels,Culture,Maldives
Mumbai,2024-06-10,6,4,15115,Balanced,Mid-range Hotels,Culture,Shimla
Delhi,2025-10-13,10,2,26206,Relaxed,Luxury Hotels,Relaxation|Culture,Shimla
Kochi,2025-06-28,2,2,4894,Balanced,Budget,Nature,Singapore
Mumbai,2026-08-15,4,5,15603,Relaxed,Private Apartments,Food,Pokhara
Mumbai,2025-05-08,2,2,9831,Action-Packed,Mid-range Hotels,Food|Relaxation,Da Nang
Jaipur,2026-09-20,4,6,11408,Action-Packed,Budget,Trekking|Nature,Manali
Mumbai,2026-11-30,7,3,22307,Balanced,Mid-range Hotels,Heritage|Culture,Jaipur
Ahmedabad,2026-01-14,9,4,21651,Relaxed,Mid-range Hotels,Nature|Culture,Shimla
Mumbai,2025-01-27,10,2,23440,Relaxed,Private Apartments,Relaxation,Shimla
Chennai,2025-05-02,8,2,35994,Balanced,Luxury Hotels,Shopping,Colombo
Jaipur,2026-01-03,8,4,44412,Relaxed,Luxury Hotels,Spiritual|Wildlife,Langkawi
Pune,2026-04-02,8,2,38608,Balanced,Luxury Hotels,Food,Phuket
Ahmedabad,2025-12-03,2,3,10000,Action-Packed,Mid-range Hotels,Wildlife|Beach,Istanbul
Mumbai,2026-05-31,10,2,21031,Relaxed,Budget,Yoga|Adventure,Rishikesh
Jaipur,2024-12-12,3,1,2771,Action-Packed,Budget,Relaxation|Nature,Singapore
Mumbai,2024-07-01,4,3,15933,Relaxed,Private Apartments,Wildlife,Pokhara
Delhi,2025-04-28,3,2,6896,Action-Packed,Budget,Relaxation|Culture,Shimla
Mumbai,2025-05-21,5,2,10029,Balanced,Private Apartments,Food|Beach,Goa
Chennai,2025-01-07,7,2,30742,Balanced,Private Apartments,Nightlife|Adventure,Langkawi
Pune,2025-12-08,3,2,14483,Action-Packed,Mid-range Hotels,Spiritual|Shopping,Singapore
Pune,2025-03-16,8,3,42384,Balanced,Private Apartments,Beach,Istanbul
Delhi,2025-09-20,3,2,23146,Action-Packed,Private Apartments,Beach,Bali
Kolkata,2024-02-02,7,6,41544,Relaxed,Mid-range Hotels,Adventure|Trekking,Ladakh
Bangalore,2026-09-09,9,4,37108,Balanced,Mid-range Hotels,Relaxation,Maldives
Delhi,2026-10-10,10,2,50600,Relaxed,Mid-range Hotels,Food,Singapore
Kochi,2026-08-15,2,3,14823,Balanced,Mid-range Hotels,Relaxation,Bali
Ahmedabad,2025-08-01,7,6,33538,Relaxed,Luxury Hotels,Relaxation|Nature,Da Nang
Bangalore,2026-02-25,2,3,9394,Action-Packed,Mid-range Hotels,Shopping|Relaxation,Dubai
Delhi,2025-06-25,7,2,18102,Balanced,Mid-range Hotels,Culture|Nature,Shimla
Ahmedabad,2026-10-08,2,2,9002,Action-Packed,Mid-range Hotels,Shopping,Pokhara
Hyderabad,2025-12-13,5,3,42264,Action-Packed,Private Apartments,Beach,Bali
Mumbai,2024-06-08,7,6,30214,Relaxed,Mid-range Hotels,Nightlife|Relaxation,Da Nang
Chennai,2025-07-15,4,2,14226,Balanced,Mid-range Hotels,Wildlife,Da Nang
Ahmedabad,2026-04-12,9,2,42070,Relaxed,Luxury Hotels,Food|Shopping,Pokhara
Mumbai,2024-12-23,6,6,25458,Action-Packed,Mid-range Hotels,Beach|Shopping,Dubai
Chennai,2025-05-25,5,3,14847,Balanced,Budget,Shopping|Culture,Jaipur
Chennai,2025-11-28,6,5,33797,Balanced,Mid-range Hotels,Nature|Food,Andaman & Nicobar Islands
Jaipur,2025-02-15,4,2,19415,Balanced,Private Apartments,Beach,Coorg
Bangalore,2026-04-08,5,3,10166,Action-Packed,Private Apartments,Spiritual|Yoga,Rishikesh
Jaipur,2026-09-01,3,3,12866,Action-Packed,Mid-range Hotels,Shopping|Nature,Dubai
Hyderabad,2025-01-10,6,2,30879,Balanced,Private Apartments,Nature|Adventure,Ladakh
Ahmedabad,2025-04-21,8,2,45143,Relaxed,Luxury Hotels,Adventure,Ooty
Delhi,2024-09-01,7,2,34765,Relaxed,Luxury Hotels,Shopping,Varanasi
Kolkata,2024-06-14,5,3,25369,Balanced,Mid-range Hotels,Nature,Ladakh
Ahmedabad,2024-10-24,7,3,36133,Balanced,Mid-range Hotels,Nightlife|Shopping,Da Nang
Pune,2024-10-08,7,2,31601,Relaxed,Mid-range Hotels,Nature|Trekking,Ladakh
Jaipur,2026-05-18,6,2,18319,Action-Packed,Budget,Adventure,Manali
Jaipur,2024-05-25,6,2,27701,Balanced,Mid-range Hotels,Culture,Colombo
Mumbai,2026-05-16,4,1,21557,Action-Packed,Budget,Adventure|Trekking,Ladakh
Kolkata,2024-11-05,8,2,36566,Relaxed,Luxury Hotels,Wildlife,Dubai
Kochi,2026-12-07,9,2,43862,Relaxed,Luxury Hotels,Culture,Ooty
Bangalore,2026-09-19,8,3,40808,Balanced,Luxury Hotels,Wildlife,Phuket
Jaipur,2024-10-05,6,5,32148,Balanced,Private Apartments,Trekking,Ladakh
Chennai,2025-09-13,10,2,28459,Balanced,Mid-range Hotels,Relaxation,Shimla
Delhi,2025-12-11,9,2,22271,Balanced,Private Apartments,Culture,Shimla
Kochi,2025-10-04,9,5,47212,Balanced,Luxury Hotels,Relaxation|Nature,Phuket
Kolkata,2026-07-30,4,2,14608,Balanced,Mid-range Hotels,Beach|Adventure,Varanasi
Kolkata,2025-04-01,4,3,17137,Balanced,Budget,Beach|Culture,Maldives
Jaipur,2025-07-19,6,5,16019,Balanced,Mid-range Hotels,Beach|Food,Goa
Chennai,2024-05-04,4,3,23047,Action-Packed,Private Apartments,Culture,Ooty
Chennai,2025-04-20,7,3,36496,Relaxed,Mid-range Hotels,Beach,Pokhara
Bangalore,2025-09-08,3,1,29794,Balanced,Luxury Hotels,Beach,Bali
Kolkata,2024-10-03,4,5,15492,Action-Packed,Mid-range Hotels,Heritage,Jaipur
Bangalore,2024-04-25,4,2,6249,Balanced,Budget,Yoga,Rishikesh
Chennai,2026-02-15,5,3,27339,Balanced,Luxury Hotels,Beach,Andaman & Nicobar Islands
Mumbai,2026-08-27,10,1,51933,Relaxed,Mid-range Hotels,Trekking,Ladakh
Ahmedabad,2025-12-19,5,2,27493,Balanced,Luxury Hotels,Adventure,Colombo
Jaipur,2025-06-11,5,4,20965,Relaxed,Mid-range Hotels,Beach,Ooty
Hyderabad,2025-10-21,6,2,18990,Action-Packed,Private Apartments,Culture,Jaipur
Kochi,2026-08-22,5,4,10712,Action-Packed,Mid-range Hotels,Nature,Shimla
Bangalore,2024-09-19,8,2,37433,Balanced,Luxury Hotels,Spiritual|Nature,Pokhara
Hyderabad,2025-01-05,7,1,29655,Relaxed,Mid-range Hotels,Culture,Ooty
Pune,2024-11-23,8,4,18745,Relaxed,Budget,Culture|Nature,Shimla
Bangalore,2026-04-28,5,3,25146,Balanced,Luxury Hotels,Nature,Andaman & Nicobar Islands
Kolkata,2025-08-11,2,4,7429,Balanced,Budget,Adventure,Coorg
Kolkata,2025-08-16,9,6,51430,Relaxed,Luxury Hotels,Relaxation|Shopping,Singapore
Chennai,2025-06-22,2,2,10438,Action-Packed,Mid-range Hotels,Nightlife,Coorg
Hyderabad,2025-10-03,10,2,45340,Relaxed,Luxury Hotels,Adventure,Ladakh
Mumbai,2024-08-11,8,2,46344,Relaxed,Luxury Hotels,Nature,Colombo
Pune,2025-07-09,5,2,29546,Relaxed,Private Apartments,Relaxation|Shopping,Phuket
Ahmedabad,2025-02-28,6,3,31551,Relaxed,Luxury Hotels,Nightlife,Singapore
Kochi,2025-08-04,6,3,11787,Balanced,Private Apartments,Nature,Manali
Pune,2026-10-15,3,1,17893,Action-Packed,Mid-range Hotels,Relaxation,Andaman & Nicobar Islands
Delhi,2026-05-27,3,5,12740,Balanced,Budget,Food,Ooty
Kochi,2026-10-08,4,2,6308,Balanced,Budget,Spiritual|Adventure,Rishikesh
Chennai,2024-02-24,9,5,19267,Relaxed,Mid-range Hotels,Yoga|Spiritual,Rishikesh
Ahmedabad,2026-08-22,6,3,12403,Action-Packed,Mid-range Hotels,Adventure|Yoga,Rishikesh
Bangalore,2024-08-21,4,2,16174,Balanced,Mid-range Hotels,Adventure,Maldives
Jaipur,2026-10-03,10,4,55572,Relaxed,Private Apartments,Beach|Culture,Dubai
Jaipur,2026-09-27,10,2,54212,Balanced,Luxury Hotels,Nature|Relaxation,Maldives
Mumbai,2024-10-23,7,4,28653,Balanced,Luxury Hotels,Food|Spiritual,Da Nang
Kochi,2024-05-29,5,6,22142,Balanced,Budget,Nightlife,Phuket
Jaipur,2025-06-08,2,2,8019,Action-Packed,Private Apartments,Shopping,Maldives
Mumbai,2024-02-07,3,2,15049,Balanced,Mid-range Hotels,Relaxation,Coorg
Kolkata,2025-12-04,7,6,36480,Balanced,Luxury Hotels,Nature,Varanasi
Delhi,2024-03-02,4,3,19910,Balanced,Private Apartments,Wildlife,Andaman & Nicobar Islands
Pune,2025-09-21,8,2,46078,Relaxed,Luxury Hotels,Spiritual,Phuket
Bangalore,2024-07-25,2,3,6427,Action-Packed,Private Apartments,Spiritual|Culture,Coorg
Bangalore,2026-09-26,5,6,9638,Balanced,Private Apartments,Spiritual,Rishikesh
Chennai,2024-12-29,3,4,20178,Action-Packed,Mid-range Hotels,Adventure,Coorg
Jaipur,2026-11-17,6,3,13136,Action-Packed,Private Apartments,Culture,Jaipur
Ahmedabad,2026-12-21,4,1,12964,Action-Packed,Private Apartments,Culture|Heritage,Jaipur
Chennai,2024-08-30,7,2,39197,Action-Packed,Luxury Hotels,Food|Shopping,Phuket
Ahmedabad,2026-08-26,8,2,16790,Relaxed,Mid-range Hotels,Yoga,Rishikesh
Kochi,2026-06-11,8,3,40366,Relaxed,Mid-range Hotels,Culture|Nature,Da Nang
Kochi,2025-07-05,8,2,42136,Balanced,Luxury Hotels,Wildlife,Ooty
Bangalore,2024-03-19,3,2,7440,Action-Packed,Budget,Shopping,Jaipur
Jaipur,2024-10-13,9,3,47110,Relaxed,Private Apartments,Culture|Nature,Pokhara
Bangalore,2025-04-23,2,4,14211,Action-Packed,Private Apartments,Beach|Nature,Coorg
Kolkata,2026-03-18,2,3,1612,Action-Packed,Budget,Culture,Jaipur
Delhi,2026-06-30,6,2,31017,Balanced,Luxury Hotels,Trekking,Ladakh
Mumbai,2025-09-23,2,4,5973,Action-Packed,Private Apartments,Culture|Heritage,Jaipur
Hyderabad,2025-07-29,8,2,21433,Relaxed,Private Apartments,Relaxation,Shimla
Bangalore,2026-10-29,10,4,57150,Balanced,Private Apartments,Adventure,Ladakh
Jaipur,2026-04-26,2,2,3775,Balanced,Budget,Nightlife,Ooty
Kolkata,2026-04-17,3,3,12163,Action-Packed,Mid-range Hotels,Culture,Andaman & Nicobar Islands
Jaipur,2025-01-28,6,1,36138,Balanced,Mid-range Hotels,Culture,Coorg
Hyderabad,2025-06-01,7,6,37084,Balanced,Luxury Hotels,Beach,Phuket
Ahmedabad,2025-06-26,5,1,26577,Balanced,Mid-range Hotels,Nightlife,Varanasi
Delhi,2025-05-16,8,1,42357,Relaxed,Luxury Hotels,Nightlife|Beach,Phuket
Kochi,2026-05-09,7,6,38309,Balanced,Mid-range Hotels,Shopping|Relaxation,Ooty
Bangalore,2024-12-31,9,2,27086,Balanced,Mid-range Hotels,Nature,Manali
Hyderabad,2024-01-23,4,1,20070,Balanced,Mid-range Hotels,Adventure,Maldives
Ahmedabad,2025-05-21,2,2,9720,Action-Packed,Private Apartments,Beach,Ooty
Kolkata,2024-12-21,3,2,17817,Balanced,Mid-range Hotels,Nature,Ladakh
Ahmedabad,2025-07-28,4,3,12083,Balanced,Mid-range Hotels,Relaxation|Culture,Shimla
Jaipur,2026-06-28,8,1,46451,Relaxed,Mid-range Hotels,Trekking,Ladakh
Chennai,2025-02-06,4,3,15727,Relaxed,Mid-range Hotels,Nature,Manali
Kolkata,2024-07-14,2,4,10037,Balanced,Private Apartments,Adventure|Nature,Ooty
Kochi,2025-06-29,6,6,31363,Balanced,Luxury Hotels,Culture,Langkawi
Mumbai,2026-12-07,5,2,23186,Action-Packed,Mid-range Hotels,Relaxation|Nature,Singapore
Hyderabad,2026-06-27,8,4,37418,Balanced,Private Apartments,Nature,Ladakh
Hyderabad,2025-12-27,8,4,34168,Relaxed,Mid-range Hotels,Food|Culture,Langkawi
Bangalore,2024-10-20,3,2,32850,Balanced,Mid-range Hotels,Culture,Bali
Jaipur,2025-02-03,4,4,7489,Action-Packed,Private Apartments,Spiritual,Rishikesh
Mumbai,2026-07-09,7,6,16728,Balanced,Private Apartments,Nature|Culture,Shimla
Jaipur,2026-03-24,7,2,20241,Relaxed,Budget,Trekking|Nature,Manali
Kochi,2026-06-12,3,1,7484,Balanced,Budget,Nature,Shimla
Ahmedabad,2025-09-17,6,3,40621,Balanced,Luxury Hotels,Culture|Beach,Bali
Mumbai,2026-05-14,8,2,43874,Relaxed,Luxury Hotels,Food,Colombo
Delhi,2025-03-04,9,2,46281,Relaxed,Mid-range Hotels,Adventure|Trekking,Ladakh
Kolkata,2024-01-06,5,3,12553,Balanced,Mid-range Hotels,Heritage|Shopping,Jaipur
Kolkata,2026-04-24,9,2,48338,Relaxed,Mid-range Hotels,Nature|Adventure,Ladakh
Hyderabad,2026-07-02,7,3,36777,Balanced,Mid-range Hotels,Wildlife,Pokhara
Pune,2026-08-30,2,4,9409,Balanced,Mid-range Hotels,Spiritual,Singapore
Bangalore,2024-03-11,7,2,42426,Action-Packed,Mid-range Hotels,Relaxation|Shopping,Pokhara
Pune,2026-05-12,6,2,25164,Balanced,Luxury Hotels,Culture,Colombo
Jaipur,2025-06-25,8,2,43514,Balanced,Luxury Hotels,Shopping,Dubai
Ahmedabad,2025-11-07,7,4,36719,Relaxed,Mid-range Hotels,Relaxation|Shopping,Pokhara
Pune,2025-08-06,3,2,16977,Action-Packed,Mid-range Hotels,Adventure,Colombo
Kolkata,2024-01-12,4,2,17639,Action-Packed,Private Apartments,Nature,Singapore
Kochi,2026-05-03,9,2,43799,Balanced,Luxury Hotels,Culture|Adventure,Andaman & Nicobar Islands
Ahmedabad,2026-07-20,8,3,35684,Balanced,Private Apartments,Relaxation|Wildlife,Phuket
Delhi,2025-07-09,8,3,48250,Balanced,Luxury Hotels,Nature|Trekking,Ladakh
Bangalore,2024-04-28,3,3,20958,Action-Packed,Private Apartments,Spiritual,Istanbul
Bangalore,2025-04-05,2,2,3629,Action-Packed,Budget,Food|Nightlife,Goa
Mumbai,2024-05-14,9,4,45718,Relaxed,Mid-range Hotels,Nature|Nightlife,Coorg
Bangalore,2024-05-02,4,3,19222,Balanced,Mid-range Hotels,Nightlife,Phuket
Ahmedabad,2026-01-25,8,1,37974,Relaxed,Luxury Hotels,Spiritual,Andaman & Nicobar Islands
Hyderabad,2024-04-22,4,4,22447,Balanced,Mid-range Hotels,Spiritual,Colombo
Hyderabad,2025-10-16,4,1,11185,Balanced,Mid-range Hotels,Nature|Trekking,Manali
Chennai,2025-08-07,9,2,51037,Relaxed,Luxury Hotels,Adventure,Phuket
Delhi,2025-10-12,9,1,42117,Relaxed,Mid-range Hotels,Nature,Ladakh
Pune,2024-02-05,4,2,9928,Balanced,Mid-range Hotels,Nature|Relaxation,Shimla
Ahmedabad,2024-06-12,4,4,12556,Balanced,Private Apartments,Adventure,Manali
Kolkata,2025-08-30,8,3,40089,Relaxed,Mid-range Hotels,Culture,Langkawi
Kochi,2026-04-25,7,1,52618,Balanced,Mid-range Hotels,Culture,Bali
Kolkata,2025-01-02,4,3,15479,Balanced,Private Apartments,Relaxation,Dubai
Bangalore,2026-04-25,5,3,26537,Action-Packed,Luxury Hotels,Culture|Nightlife,Maldives
Chennai,2026-08-19,10,2,56447,Relaxed,Mid-range Hotels,Spiritual,Istanbul
Ahmedabad,2026-10-21,3,5,13451,Action-Packed,Private Apartments,Nature,Varanasi
Jaipur,2026-01-05,7,2,17761,Relaxed,Budget,Adventure|Trekking,Manali
Jaipur,2024-10-07,6,2,16844,Balanced,Private Apartments,Nightlife|Food,Goa
Kolkata,2025-10-03,8,2,40886,Relaxed,Mid-range Hotels,Adventure,Coorg
Jaipur,2026-04-23,6,2,31946,Balanced,Luxury Hotels,Food,Colombo
Mumbai,2025-12-29,5,1,9817,Action-Packed,Private Apartments,Beach,Goa
Delhi,2025-04-17,9,2,42079,Relaxed,Luxury Hotels,Shopping|Relaxation,Varanasi
Delhi,2025-09-21,3,4,7900,Action-Packed,Budget,Shopping,Jaipur
Hyderabad,2026-06-16,7,4,20899,Balanced,Mid-range Hotels,Nature|Trekking,Manali
Kolkata,2026-10-03,4,2,14513,Balanced,Mid-range Hotels,Adventure,Andaman & Nicobar Islands
Ahmedabad,2025-02-22,7,2,17570,Balanced,Mid-range Hotels,Trekking,Manali
